Device : ;PAX1000IR2/M
Serial Number : ;M00911951
Firmware Version : ;1.0.13
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2024-04-08 17:35:44.37;0.00:09:20:336;-0.64;-0.75;0.18;0.004174;-0.003492;-0.00411;0.000998;-65.18;5.24;131.40;23.91;129.21;0.004174;0.005485;-0.001311;-23.794;-22.608;-99.990;0.18;166.35;
2024-04-08 17:35:49.38;0.00:09:25:344;-0.64;-0.75;0.18;0.004175;-0.003487;-0.004115;0.0009969;-65.14;5.24;131.37;23.88;129.18;0.004175;0.005485;-0.00131;-23.793;-22.608;-99.990;0.18;166.38;
2024-04-08 17:35:54.38;0.00:09:30:346;-0.64;-0.75;0.18;0.004176;-0.003489;-0.004116;0.0009953;-65.15;5.23;131.37;23.83;129.19;0.004176;0.005486;-0.00131;-23.792;-22.607;-99.990;0.18;166.40;
2024-04-08 17:35:59.39;0.00:09:35:355;-0.64;-0.75;0.18;0.004177;-0.003485;-0.004115;0.0009954;-65.13;5.23;131.28;23.83;129.09;0.004177;0.005484;-0.001306;-23.791;-22.609;-99.990;0.18;166.40;
2024-04-08 17:36:04.40;0.00:09:40:363;-0.64;-0.75;0.18;0.004173;-0.003492;-0.004114;0.0009914;-65.16;5.21;131.45;23.75;129.29;0.004173;0.005486;-0.001313;-23.795;-22.607;-99.990;0.18;166.45;
2024-04-08 17:36:09.41;0.00:09:45:372;-0.64;-0.75;0.18;0.004173;-0.003491;-0.004111;0.0009929;-65.17;5.22;131.41;23.79;129.24;0.004173;0.005484;-0.001311;-23.795;-22.609;-99.990;0.18;166.42;
2024-04-08 17:36:14.42;0.00:09:50:380;-0.64;-0.75;0.18;0.004176;-0.003488;-0.004114;0.0009949;-65.15;5.23;131.34;23.82;129.16;0.004176;0.005485;-0.001309;-23.792;-22.608;-99.990;0.18;166.41;
2024-04-08 17:36:19.41;0.00:09:55:378;-0.64;-0.75;0.18;0.004175;-0.003489;-0.004111;0.0009946;-65.16;5.23;131.31;23.82;129.13;0.004175;0.005483;-0.001307;-23.793;-22.610;-99.990;0.18;166.40;
2024-04-08 17:36:24.42;0.00:10:00:386;-0.64;-0.75;0.18;0.004176;-0.00349;-0.004114;0.0009928;-65.15;5.21;131.34;23.77;129.17;0.004176;0.005485;-0.001309;-23.792;-22.608;-99.990;0.18;166.43;
2024-04-08 17:36:29.43;0.00:10:05:394;-0.64;-0.75;0.18;0.004175;-0.00349;-0.004116;0.0009931;-65.15;5.21;131.43;23.79;129.26;0.004175;0.005487;-0.001312;-23.794;-22.607;-99.990;0.18;166.43;
2024-04-08 17:36:34.44;0.00:10:10:403;-0.64;-0.75;0.18;0.004176;-0.003487;-0.004113;0.0009914;-65.15;5.21;131.27;23.74;129.11;0.004176;0.005482;-0.001306;-23.792;-22.610;-99.990;0.18;166.45;
2024-04-08 17:36:39.44;0.00:10:15:407;-0.64;-0.75;0.18;0.004173;-0.003492;-0.004116;0.0009905;-65.15;5.20;131.48;23.73;129.32;0.004173;0.005487;-0.001314;-23.795;-22.606;-99.990;0.18;166.47;
2024-04-08 17:36:44.45;0.00:10:20:410;-0.64;-0.75;0.18;0.004172;-0.003492;-0.004116;0.0009947;-65.16;5.22;131.54;23.84;129.37;0.004172;0.005489;-0.001316;-23.796;-22.605;-99.990;0.18;166.41;
2024-04-08 17:36:49.45;0.00:10:25:412;-0.64;-0.75;0.18;0.004174;-0.003491;-0.004118;0.0009932;-65.14;5.21;131.51;23.80;129.34;0.004174;0.00549;-0.001315;-23.794;-22.605;-99.990;0.18;166.44;
2024-04-08 17:36:54.45;0.00:10:30:413;-0.64;-0.75;0.18;0.004175;-0.003489;-0.004121;0.0009918;-65.13;5.20;131.50;23.76;129.33;0.004175;0.00549;-0.001315;-23.793;-22.604;-99.990;0.18;166.47;
2024-04-08 17:36:59.46;0.00:10:35:424;-0.64;-0.75;0.18;0.004176;-0.003488;-0.004122;0.0009886;-65.12;5.19;131.45;23.67;129.30;0.004176;0.00549;-0.001313;-23.792;-22.604;-99.990;0.18;166.51;
2024-04-08 17:37:04.46;0.00:10:40:428;-0.64;-0.75;0.18;0.004176;-0.003488;-0.004124;0.0009914;-65.11;5.20;131.50;23.74;129.34;0.004176;0.005492;-0.001316;-23.792;-22.603;-99.990;0.18;166.48;
2024-04-08 17:37:09.46;0.00:10:45:424;-0.64;-0.75;0.18;0.004175;-0.00349;-0.004124;0.0009887;-65.12;5.19;131.55;23.68;129.40;0.004175;0.005492;-0.001317;-23.793;-22.602;-99.990;0.18;166.52;
2024-04-08 17:37:14.47;0.00:10:50:430;-0.64;-0.75;0.18;0.004176;-0.003492;-0.004128;0.000992;-65.12;5.20;131.62;23.75;129.46;0.004176;0.005497;-0.00132;-23.792;-22.599;-99.990;0.18;166.49;
2024-04-08 17:37:19.48;0.00:10:55:440;-0.64;-0.75;0.18;0.004176;-0.003491;-0.00413;0.00099;-65.10;5.19;131.66;23.71;129.51;0.004176;0.005498;-0.001322;-23.792;-22.598;-99.990;0.18;166.52;
2024-04-08 17:37:24.48;0.00:11:00:446;-0.64;-0.75;0.18;0.004175;-0.003495;-0.004128;0.0009918;-65.13;5.20;131.69;23.75;129.53;0.004175;0.005499;-0.001323;-23.793;-22.597;-99.990;0.18;166.49;
2024-04-08 17:37:29.49;0.00:11:05:451;-0.64;-0.75;0.18;0.004176;-0.003491;-0.004129;0.0009871;-65.11;5.17;131.62;23.64;129.48;0.004176;0.005497;-0.001321;-23.792;-22.599;-99.990;0.18;166.56;
2024-04-08 17:37:34.48;0.00:11:10:448;-0.63;-0.75;0.18;0.004178;-0.003489;-0.004135;0.0009871;-65.08;5.17;131.64;23.63;129.50;0.004178;0.0055;-0.001322;-23.790;-22.597;-99.990;0.18;166.57;
2024-04-08 17:37:39.48;0.00:11:15:448;-0.63;-0.75;0.18;0.004181;-0.003485;-0.004138;0.000987;-65.05;5.17;131.52;23.61;129.38;0.004181;0.005499;-0.001318;-23.787;-22.597;-99.990;0.18;166.58;
2024-04-08 17:37:44.48;0.00:11:20:446;-0.63;-0.75;0.18;0.004178;-0.003488;-0.004137;0.0009912;-65.07;5.19;131.68;23.73;129.52;0.004178;0.005501;-0.001323;-23.791;-22.596;-99.990;0.18;166.53;
2024-04-08 17:37:49.48;0.00:11:25:449;-0.64;-0.75;0.18;0.004175;-0.003494;-0.004131;0.0009916;-65.11;5.19;131.75;23.75;129.59;0.004175;0.005501;-0.001326;-23.793;-22.596;-99.990;0.18;166.50;
2024-04-08 17:37:54.49;0.00:11:30:457;-0.63;-0.75;0.18;0.004176;-0.003491;-0.004133;0.000987;-65.10;5.17;131.70;23.64;129.56;0.004176;0.005499;-0.001324;-23.793;-22.597;-99.990;0.18;166.57;
2024-04-08 17:37:59.49;0.00:11:35:458;-0.64;-0.75;0.18;0.004177;-0.00349;-0.004129;0.000986;-65.10;5.17;131.58;23.60;129.45;0.004177;0.005496;-0.001319;-23.791;-22.599;-99.990;0.18;166.57;
2024-04-08 17:38:04.50;0.00:11:40:463;-0.63;-0.75;0.18;0.004176;-0.003492;-0.004133;0.0009901;-65.10;5.19;131.69;23.71;129.54;0.004176;0.0055;-0.001324;-23.792;-22.596;-99.990;0.18;166.53;
2024-04-08 17:38:09.51;0.00:11:45:474;-0.63;-0.75;0.18;0.004177;-0.003491;-0.004134;0.0009853;-65.09;5.16;131.68;23.59;129.55;0.004177;0.0055;-0.001323;-23.792;-22.597;-99.990;0.18;166.59;
2024-04-08 17:38:14.51;0.00:11:50:472;-0.63;-0.75;0.18;0.004175;-0.003491;-0.004134;0.000985;-65.09;5.16;131.74;23.59;129.61;0.004175;0.0055;-0.001325;-23.793;-22.596;-99.990;0.18;166.60;
2024-04-08 17:38:19.52;0.00:11:55:479;-0.63;-0.75;0.18;0.004175;-0.003489;-0.004134;0.0009855;-65.08;5.16;131.70;23.60;129.56;0.004175;0.005499;-0.001323;-23.793;-22.597;-99.990;0.18;166.59;
2024-04-08 17:38:24.52;0.00:12:00:480;-0.63;-0.75;0.18;0.004176;-0.003492;-0.004134;0.0009865;-65.09;5.17;131.71;23.62;129.57;0.004176;0.0055;-0.001324;-23.792;-22.596;-99.990;0.18;166.58;
2024-04-08 17:38:29.52;0.00:12:05:479;-0.63;-0.75;0.18;0.004176;-0.003491;-0.004134;0.0009846;-65.09;5.16;131.70;23.58;129.57;0.004176;0.0055;-0.001324;-23.793;-22.597;-99.990;0.18;166.60;
2024-04-08 17:38:34.52;0.00:12:10:484;-0.63;-0.75;0.18;0.004177;-0.003487;-0.004135;0.0009803;-65.07;5.14;131.62;23.47;129.51;0.004177;0.005497;-0.00132;-23.792;-22.599;-99.990;0.18;166.66;
2024-04-08 17:38:39.52;0.00:12:15:487;-0.63;-0.75;0.18;0.004176;-0.003491;-0.004136;0.0009817;-65.08;5.14;131.71;23.51;129.60;0.004176;0.0055;-0.001324;-23.792;-22.596;-99.990;0.18;166.65;
2024-04-08 17:38:44.52;0.00:12:20:486;-0.63;-0.75;0.18;0.004175;-0.00349;-0.004136;0.0009807;-65.08;5.14;131.74;23.49;129.62;0.004175;0.0055;-0.001325;-23.794;-22.597;-99.990;0.18;166.66;
2024-04-08 17:38:49.52;0.00:12:25:486;-0.63;-0.75;0.18;0.004176;-0.003489;-0.004135;0.0009826;-65.08;5.15;131.67;23.53;129.55;0.004176;0.005499;-0.001323;-23.792;-22.597;-99.990;0.18;166.63;
2024-04-08 17:38:54.53;0.00:12:30:493;-0.63;-0.75;0.18;0.004175;-0.003491;-0.004133;0.0009808;-65.10;5.14;131.68;23.49;129.57;0.004175;0.005498;-0.001323;-23.793;-22.598;-99.990;0.18;166.65;
2024-04-08 17:38:59.53;0.00:12:35:496;-0.64;-0.75;0.18;0.004175;-0.003492;-0.00413;0.0009792;-65.11;5.13;131.65;23.45;129.55;0.004175;0.005497;-0.001322;-23.793;-22.599;-99.990;0.18;166.66;
2024-04-08 17:39:04.53;0.00:12:40:496;-0.64;-0.75;0.18;0.004175;-0.003494;-0.004131;0.0009794;-65.12;5.13;131.70;23.46;129.60;0.004175;0.005498;-0.001324;-23.794;-22.598;-99.990;0.18;166.66;
2024-04-08 17:39:09.54;0.00:12:45:501;-0.63;-0.75;0.18;0.004176;-0.003491;-0.004136;0.0009765;-65.08;5.11;131.70;23.38;129.61;0.004176;0.0055;-0.001324;-23.792;-22.596;-99.990;0.18;166.72;
2024-04-08 17:39:14.54;0.00:12:50:503;-0.63;-0.75;0.18;0.004176;-0.003492;-0.004135;0.0009774;-65.09;5.12;131.70;23.40;129.60;0.004176;0.0055;-0.001324;-23.792;-22.597;-99.990;0.18;166.70;
2024-04-08 17:39:19.54;0.00:12:55:502;-0.63;-0.75;0.18;0.004177;-0.00349;-0.004135;0.0009781;-65.08;5.12;131.63;23.42;129.53;0.004177;0.005498;-0.001321;-23.791;-22.598;-99.990;0.18;166.69;
2024-04-08 17:39:24.55;0.00:13:00:513;-0.64;-0.75;0.18;0.004174;-0.003494;-0.004133;0.0009793;-65.11;5.13;131.74;23.46;129.63;0.004174;0.005499;-0.001325;-23.794;-22.597;-99.990;0.18;166.67;
2024-04-08 17:39:29.55;0.00:13:05:519;-0.63;-0.75;0.18;0.004176;-0.003491;-0.004136;0.0009748;-65.09;5.11;131.68;23.34;129.59;0.004176;0.005499;-0.001323;-23.792;-22.597;-99.990;0.18;166.74;
2024-04-08 17:39:34.55;0.00:13:10:517;-0.64;-0.75;0.18;0.004176;-0.003494;-0.004132;0.0009771;-65.11;5.12;131.69;23.40;129.59;0.004176;0.005499;-0.001323;-23.793;-22.597;-99.990;0.18;166.70;
2024-04-08 17:39:39.56;0.00:13:15:527;-0.64;-0.75;0.18;0.004175;-0.003494;-0.004132;0.0009767;-65.11;5.12;131.73;23.40;129.63;0.004175;0.005499;-0.001325;-23.794;-22.597;-99.990;0.18;166.70;
2024-04-08 17:39:44.57;0.00:13:20:533;-0.64;-0.75;0.18;0.004177;-0.003491;-0.004133;0.000976;-65.10;5.11;131.62;23.37;129.53;0.004177;0.005498;-0.001321;-23.792;-22.598;-99.990;0.18;166.71;
2024-04-08 17:39:49.57;0.00:13:25:534;-0.64;-0.75;0.18;0.004176;-0.003494;-0.004134;0.0009794;-65.10;5.13;131.74;23.46;129.63;0.004176;0.005501;-0.001325;-23.793;-22.596;-99.990;0.18;166.67;
2024-04-08 17:39:54.57;0.00:13:30:538;-0.64;-0.75;0.18;0.004175;-0.003499;-0.004132;0.0009769;-65.13;5.11;131.79;23.40;129.69;0.004175;0.005502;-0.001327;-23.793;-22.595;-99.990;0.18;166.70;
2024-04-08 17:39:59.58;0.00:13:35:543;-0.64;-0.75;0.18;0.004177;-0.003496;-0.004137;0.0009787;-65.10;5.12;131.76;23.43;129.66;0.004177;0.005504;-0.001327;-23.791;-22.593;-99.990;0.18;166.69;
2024-04-08 17:40:04.58;0.00:13:40:544;-0.64;-0.75;0.18;0.004175;-0.003499;-0.004136;0.0009808;-65.11;5.13;131.88;23.49;129.77;0.004175;0.005505;-0.001331;-23.794;-22.592;-99.990;0.18;166.66;
2024-04-08 17:40:09.58;0.00:13:45:540;-0.64;-0.75;0.18;0.004177;-0.003499;-0.004133;0.0009772;-65.13;5.11;131.73;23.39;129.63;0.004177;0.005503;-0.001325;-23.791;-22.594;-99.990;0.18;166.70;
2024-04-08 17:40:14.59;0.00:13:50:550;-0.64;-0.75;0.18;0.004177;-0.003499;-0.004134;0.0009781;-65.12;5.12;131.77;23.42;129.68;0.004177;0.005504;-0.001327;-23.792;-22.594;-99.990;0.18;166.69;
2024-04-08 17:40:19.58;0.00:13:55:548;-0.64;-0.75;0.18;0.004177;-0.003499;-0.004136;0.0009789;-65.11;5.12;131.80;23.44;129.69;0.004177;0.005505;-0.001328;-23.791;-22.592;-99.990;0.18;166.68;
2024-04-08 17:40:24.59;0.00:14:00:550;-0.64;-0.75;0.18;0.004175;-0.003501;-0.004132;0.0009773;-65.14;5.11;131.82;23.41;129.72;0.004175;0.005504;-0.001328;-23.793;-22.593;-99.990;0.18;166.69;
2024-04-08 17:40:29.59;0.00:14:05:554;-0.64;-0.75;0.18;0.004177;-0.003501;-0.004138;0.000978;-65.12;5.11;131.85;23.41;129.76;0.004177;0.005507;-0.00133;-23.791;-22.591;-99.990;0.18;166.70;
2024-04-08 17:40:34.59;0.00:14:10:558;-0.64;-0.75;0.18;0.004177;-0.003501;-0.004135;0.0009754;-65.13;5.10;131.80;23.35;129.71;0.004177;0.005505;-0.001328;-23.792;-22.592;-99.990;0.18;166.73;
2024-04-08 17:40:39.60;0.00:14:15:563;-0.64;-0.75;0.18;0.004178;-0.003501;-0.004136;0.0009765;-65.13;5.11;131.81;23.38;129.72;0.004178;0.005506;-0.001329;-23.791;-22.591;-99.990;0.18;166.71;
2024-04-08 17:40:44.61;0.00:14:20:571;-0.64;-0.75;0.18;0.004177;-0.003502;-0.004137;0.0009748;-65.12;5.10;131.85;23.34;129.77;0.004177;0.005508;-0.00133;-23.791;-22.590;-99.990;0.18;166.74;
2024-04-08 17:40:49.61;0.00:14:25:575;-0.64;-0.75;0.18;0.004178;-0.003503;-0.004137;0.0009741;-65.13;5.09;131.83;23.32;129.75;0.004178;0.005508;-0.00133;-23.790;-22.590;-99.990;0.18;166.75;
2024-04-08 17:40:54.62;0.00:14:30:581;-0.64;-0.75;0.18;0.004177;-0.003503;-0.00414;0.0009728;-65.12;5.08;131.91;23.29;129.84;0.004177;0.00551;-0.001333;-23.791;-22.589;-99.990;0.18;166.78;
2024-04-08 17:40:59.63;0.00:14:35:590;-0.64;-0.75;0.18;0.004177;-0.003505;-0.00414;0.0009739;-65.13;5.09;131.94;23.32;129.86;0.004177;0.005511;-0.001334;-23.792;-22.588;-99.990;0.18;166.76;
2024-04-08 17:41:04.64;0.00:14:40:605;-0.64;-0.75;0.18;0.004178;-0.003502;-0.00414;0.0009682;-65.11;5.06;131.84;23.17;129.78;0.004178;0.005508;-0.00133;-23.790;-22.590;-99.990;0.18;166.84;
2024-04-08 17:41:09.64;0.00:14:45:605;-0.64;-0.75;0.18;0.004179;-0.003503;-0.004141;0.0009702;-65.11;5.07;131.84;23.22;129.78;0.004179;0.00551;-0.001331;-23.789;-22.589;-99.990;0.18;166.81;
2024-04-08 17:41:14.64;0.00:14:50:603;-0.64;-0.75;0.18;0.004178;-0.003499;-0.004142;0.0009688;-65.09;5.07;131.83;23.19;129.78;0.004178;0.005508;-0.00133;-23.790;-22.590;-99.990;0.18;166.83;
2024-04-08 17:41:19.64;0.00:14:55:608;-0.64;-0.75;0.18;0.004179;-0.003498;-0.004143;0.0009712;-65.09;5.08;131.83;23.24;129.77;0.004179;0.005509;-0.00133;-23.789;-22.589;-99.990;0.18;166.81;
2024-04-08 17:41:24.65;0.00:15:00:612;-0.63;-0.75;0.18;0.004179;-0.003498;-0.004145;0.0009679;-65.08;5.06;131.84;23.16;129.79;0.004179;0.00551;-0.001331;-23.789;-22.589;-99.990;0.18;166.86;
2024-04-08 17:41:29.65;0.00:15:05:612;-0.64;-0.75;0.18;0.004177;-0.003503;-0.004145;0.0009725;-65.10;5.08;131.99;23.28;129.92;0.004177;0.005513;-0.001336;-23.791;-22.586;-99.990;0.18;166.80;
2024-04-08 17:41:34.65;0.00:15:10:619;-0.64;-0.75;0.18;0.004178;-0.003503;-0.004144;0.0009712;-65.10;5.07;131.96;23.25;129.90;0.004178;0.005513;-0.001335;-23.791;-22.586;-99.990;0.18;166.81;
2024-04-08 17:41:39.66;0.00:15:15:621;-0.64;-0.75;0.18;0.00418;-0.003503;-0.004146;0.0009713;-65.10;5.07;131.90;23.24;129.84;0.00418;0.005514;-0.001334;-23.788;-22.585;-99.990;0.18;166.81;
2024-04-08 17:41:44.66;0.00:15:20:625;-0.64;-0.75;0.18;0.004179;-0.003505;-0.004148;0.0009767;-65.10;5.10;132.02;23.37;129.94;0.004179;0.005518;-0.001338;-23.789;-22.583;-99.990;0.18;166.75;
2024-04-08 17:41:49.66;0.00:15:25:623;-0.63;-0.75;0.18;0.00418;-0.003502;-0.004147;0.0009753;-65.09;5.09;131.91;23.33;129.84;0.00418;0.005514;-0.001334;-23.788;-22.585;-99.990;0.18;166.77;
2024-04-08 17:41:54.66;0.00:15:30:629;-0.64;-0.75;0.18;0.00418;-0.003504;-0.004146;0.0009695;-65.10;5.06;131.91;23.19;129.85;0.00418;0.005514;-0.001334;-23.788;-22.585;-99.990;0.18;166.84;
2024-04-08 17:41:59.67;0.00:15:35:629;-0.64;-0.75;0.18;0.004179;-0.003506;-0.004149;0.0009743;-65.10;5.08;132.08;23.32;130.01;0.004179;0.005519;-0.001341;-23.790;-22.581;-99.990;0.18;166.79;
2024-04-08 17:42:04.67;0.00:15:40:634;-0.64;-0.75;0.18;0.00418;-0.003506;-0.004148;0.0009737;-65.10;5.08;131.98;23.29;129.91;0.00418;0.005517;-0.001337;-23.788;-22.583;-99.990;0.18;166.79;
2024-04-08 17:42:09.67;0.00:15:45:634;-0.64;-0.75;0.18;0.004179;-0.003507;-0.004149;0.0009737;-65.11;5.08;132.08;23.30;130.01;0.004179;0.005519;-0.001341;-23.790;-22.581;-99.990;0.18;166.79;
2024-04-08 17:42:14.68;0.00:15:50:644;-0.63;-0.75;0.18;0.004182;-0.003503;-0.00415;0.0009723;-65.08;5.07;131.92;23.25;129.86;0.004182;0.005518;-0.001335;-23.786;-22.583;-99.990;0.18;166.82;
2024-04-08 17:42:19.68;0.00:15:55:640;-0.64;-0.75;0.18;0.004181;-0.003507;-0.004146;0.0009718;-65.11;5.07;131.94;23.24;129.88;0.004181;0.005516;-0.001335;-23.787;-22.584;-99.990;0.18;166.81;
2024-04-08 17:42:24.67;0.00:16:00:636;-0.64;-0.75;0.18;0.004179;-0.003507;-0.004149;0.000973;-65.10;5.08;132.07;23.28;130.00;0.004179;0.005519;-0.00134;-23.790;-22.582;-99.990;0.18;166.80;
2024-04-08 17:42:29.67;0.00:16:05:633;-0.64;-0.75;0.18;0.00418;-0.003504;-0.00415;0.0009733;-65.09;5.08;132.01;23.28;129.94;0.00418;0.005519;-0.001338;-23.788;-22.582;-99.990;0.18;166.80;
2024-04-08 17:42:34.68;0.00:16:10:642;-0.64;-0.75;0.18;0.004178;-0.003508;-0.004148;0.0009751;-65.11;5.09;132.10;23.34;130.03;0.004178;0.005519;-0.001341;-23.790;-22.581;-99.990;0.18;166.77;
2024-04-08 17:42:39.69;0.00:16:15:653;-0.63;-0.75;0.18;0.00418;-0.003503;-0.004155;0.0009742;-65.07;5.08;132.10;23.31;130.02;0.00418;0.005521;-0.001341;-23.789;-22.580;-99.990;0.18;166.80;
2024-04-08 17:42:44.70;0.00:16:20:660;-0.63;-0.75;0.18;0.00418;-0.003505;-0.004157;0.0009746;-65.07;5.08;132.14;23.31;130.07;0.00418;0.005524;-0.001344;-23.788;-22.578;-99.990;0.18;166.81;
2024-04-08 17:42:49.69;0.00:16:25:656;-0.63;-0.75;0.18;0.00418;-0.003506;-0.004154;0.000972;-65.08;5.07;132.13;23.26;130.06;0.00418;0.005522;-0.001343;-23.789;-22.579;-99.990;0.18;166.83;
2024-04-08 17:42:54.69;0.00:16:30:655;-0.64;-0.75;0.18;0.00418;-0.003507;-0.004149;0.0009693;-65.10;5.06;132.04;23.19;129.98;0.00418;0.005519;-0.001339;-23.789;-22.582;-99.990;0.18;166.85;
2024-04-08 17:42:59.69;0.00:16:35:652;-0.63;-0.75;0.18;0.004179;-0.003505;-0.004156;0.0009718;-65.07;5.07;132.16;23.26;130.10;0.004179;0.005523;-0.001344;-23.789;-22.578;-99.990;0.18;166.84;
2024-04-08 17:43:04.69;0.00:16:40:656;-0.63;-0.75;0.18;0.00418;-0.003506;-0.004156;0.0009723;-65.08;5.07;132.14;23.26;130.08;0.00418;0.005524;-0.001344;-23.788;-22.578;-99.990;0.18;166.83;
2024-04-08 17:43:09.69;0.00:16:45:653;-0.63;-0.75;0.18;0.004181;-0.003505;-0.00416;0.0009696;-65.06;5.05;132.14;23.19;130.09;0.004181;0.005525;-0.001344;-23.787;-22.577;-99.990;0.18;166.88;
2024-04-08 17:43:14.69;0.00:16:50:649;-0.63;-0.75;0.18;0.004182;-0.003503;-0.004161;0.0009678;-65.05;5.04;132.11;23.14;130.07;0.004182;0.005525;-0.001343;-23.786;-22.577;-99.990;0.18;166.91;
2024-04-08 17:43:19.68;0.00:16:55:646;-0.63;-0.75;0.17;0.00418;-0.003509;-0.004159;0.0009669;-65.08;5.04;132.23;23.13;130.19;0.00418;0.005527;-0.001347;-23.789;-22.575;-99.990;0.18;166.91;
2024-04-08 17:43:24.69;0.00:17:00:650;-0.63;-0.75;0.17;0.004184;-0.003503;-0.004166;0.0009652;-65.03;5.03;132.13;23.07;130.10;0.004184;0.005528;-0.001344;-23.784;-22.574;-99.990;0.18;166.96;
2024-04-08 17:43:29.69;0.00:17:05:649;-0.63;-0.75;0.17;0.004184;-0.003505;-0.004166;0.0009648;-65.04;5.02;132.14;23.06;130.12;0.004184;0.005529;-0.001345;-23.784;-22.573;-99.990;0.18;166.96;
2024-04-08 17:43:34.68;0.00:17:10:646;-0.63;-0.75;0.17;0.004187;-0.003503;-0.004167;0.000967;-65.03;5.04;132.07;23.10;130.03;0.004187;0.005529;-0.001343;-23.781;-22.573;-99.990;0.18;166.94;
2024-04-08 17:43:39.68;0.00:17:15:648;-0.63;-0.75;0.17;0.004185;-0.003502;-0.004172;0.0009677;-65.01;5.04;132.19;23.12;130.15;0.004185;0.005532;-0.001347;-23.783;-22.571;-99.990;0.18;166.94;
2024-04-08 17:43:44.68;0.00:17:20:644;-0.63;-0.75;0.18;0.004185;-0.003503;-0.004168;0.0009682;-65.02;5.04;132.13;23.13;130.08;0.004185;0.00553;-0.001345;-23.783;-22.573;-99.990;0.18;166.92;
2024-04-08 17:43:49.69;0.00:17:25:650;-0.63;-0.75;0.17;0.004185;-0.003507;-0.004167;0.0009674;-65.04;5.04;132.17;23.12;130.13;0.004185;0.005531;-0.001346;-23.783;-22.572;-99.990;0.18;166.93;
2024-04-08 17:43:54.70;0.00:17:30:659;-0.63;-0.75;0.17;0.004186;-0.003504;-0.004167;0.000966;-65.03;5.03;132.09;23.08;130.06;0.004186;0.005529;-0.001343;-23.782;-22.573;-99.990;0.18;166.95;
2024-04-08 17:43:59.69;0.00:17:35:656;-0.63;-0.75;0.18;0.004187;-0.003504;-0.004173;0.0009707;-65.01;5.05;132.21;23.19;130.16;0.004187;0.005535;-0.001349;-23.781;-22.569;-99.990;0.18;166.91;
2024-04-08 17:44:04.70;0.00:17:40:664;-0.63;-0.75;0.17;0.004186;-0.003504;-0.004173;0.0009684;-65.01;5.04;132.22;23.13;130.18;0.004186;0.005535;-0.001349;-23.782;-22.569;-99.990;0.18;166.93;
2024-04-08 17:44:09.71;0.00:17:45:669;-0.63;-0.75;0.17;0.004188;-0.003503;-0.004173;0.0009667;-65.00;5.03;132.13;23.08;130.10;0.004188;0.005533;-0.001346;-23.780;-22.570;-99.990;0.18;166.96;
2024-04-08 17:44:14.71;0.00:17:50:673;-0.63;-0.75;0.17;0.004188;-0.003503;-0.004177;0.000965;-64.99;5.02;132.18;23.04;130.16;0.004188;0.005536;-0.001348;-23.780;-22.568;-99.990;0.18;166.99;
2024-04-08 17:44:19.72;0.00:17:55:681;-0.63;-0.75;0.17;0.004189;-0.003497;-0.004176;0.0009669;-64.97;5.03;132.07;23.08;130.03;0.004189;0.005533;-0.001343;-23.779;-22.571;-99.990;0.18;166.96;
2024-04-08 17:44:24.72;0.00:18:00:688;-0.63;-0.75;0.17;0.00419;-0.003501;-0.004174;0.0009642;-64.99;5.02;132.05;23.01;130.03;0.00419;0.005532;-0.001343;-23.778;-22.571;-99.990;0.18;166.99;
2024-04-08 17:44:29.73;0.00:18:05:691;-0.63;-0.75;0.17;0.004189;-0.003499;-0.004175;0.0009668;-64.98;5.03;132.09;23.08;130.06;0.004189;0.005533;-0.001344;-23.779;-22.570;-99.990;0.18;166.96;
2024-04-08 17:44:34.73;0.00:18:10:691;-0.63;-0.76;0.17;0.00419;-0.003497;-0.00418;0.0009678;-64.96;5.03;132.12;23.10;130.09;0.00419;0.005535;-0.001346;-23.778;-22.569;-99.990;0.18;166.96;
2024-04-08 17:44:39.73;0.00:18:15:691;-0.63;-0.75;0.18;0.004193;-0.003496;-0.004176;0.0009694;-64.97;5.05;131.93;23.12;129.89;0.004193;0.005531;-0.001339;-23.775;-22.572;-99.990;0.18;166.93;
2024-04-08 17:44:44.73;0.00:18:20:694;-0.63;-0.75;0.18;0.00419;-0.003501;-0.004172;0.0009707;-65.00;5.05;132.05;23.17;130.00;0.00419;0.005532;-0.001343;-23.778;-22.571;-99.990;0.18;166.90;
2024-04-08 17:44:49.73;0.00:18:25:690;-0.63;-0.75;0.18;0.00419;-0.003499;-0.004174;0.0009766;-64.99;5.08;132.05;23.31;129.98;0.00419;0.005533;-0.001343;-23.778;-22.570;-99.990;0.18;166.83;
